id,created_at,hour,minute,second,from_user_id,from_user_followercount,from_user_friendcount,lang,lat,lng,LGA_CODE,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size,Counted_Census_Night_home_P,Lang_spoken_home_Eng_only_P,Australian_citizen_P,Marital_Prop,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,score,Crime_Rate,Y,day,time,LGA,y1,total_positive,total_negative,timing_positive,timing_negative
9.62E+17,9/2/18,10,59,0,23573196,73,191,en,-33.8167,151,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,1,0,0,0,0,0,0,0,269.8,0.5,4,2,parramatta,6.324182287,90,27,2.266666667,2.259259259
9.62E+17,9/2/18,11,58,0,37640562,687,2021,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,1,1,269.8,0.5,4,2,parramatta,6.324182287,90,27,2.266666667,2.259259259
9.62E+17,9/2/18,12,20,0,91064683,634,1069,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,1,0,0,1,0,1,1,0,1,1,269.8,0.5,4,3,parramatta,9.243109631,90,27,2.266666667,2.259259259
9.62E+17,9/2/18,13,1,0,19881563,180,211,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,1,0,0,1,1,0,0,1,1,0,269.8,0.5,4,3,parramatta,9.243109631,90,27,2.266666667,2.259259259
9.62E+17,9/2/18,13,38,0,91064683,634,1069,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,1,0,1,1,0,1,0,0,1,1,0,269.8,0.5,4,3,parramatta,9.243109631,90,27,2.266666667,2.259259259
9.62E+17,9/2/18,14,17,0,3326659153,227,509,en,-33.820572,151.004425,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,2,0,1,1,269.8,0.5,4,3,parramatta,9.243109631,90,27,2.266666667,2.259259259
9.62E+17,9/2/18,20,40,0,7.02E+17,47,0,en,-33.772701,151.081802,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,4,4,parramatta,16.05361952,90,27,2.266666667,2.259259259
9.62E+17,9/2/18,20,56,0,399209290,128,332,en,-33.81216,151.035706,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,4,4,parramatta,16.05361952,90,27,2.266666667,2.259259259
9.62E+17,9/2/18,21,11,0,89625314,552,593,en,-33.845924,151.06572,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,4,4,parramatta,16.05361952,90,27,2.266666667,2.259259259
9.62E+17,9/2/18,21,18,0,390492217,1906,825,en,-33.853226,151.069427,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,1,0,0,0,0,0,0,0,0,0,269.8,0.5,4,4,parramatta,16.05361952,90,27,2.266666667,2.259259259
9.62E+17,9/2/18,21,22,0,7.01E+17,72,239,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,1,0,0,1,0,-1,269.8,0.5,4,4,parramatta,16.05361952,90,27,2.266666667,2.259259259
9.62E+17,9/2/18,22,26,0,17029246,437,310,en,-33.853226,151.069427,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,4,4,parramatta,16.05361952,90,27,2.266666667,2.259259259
9.62E+17,9/2/18,22,34,0,159808305,46,47,en,-33.853226,151.069427,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,4,4,parramatta,16.05361952,90,27,2.266666667,2.259259259
9.62E+17,9/2/18,23,24,0,955265252,232,872,en,-33.818069,151.011917,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,1,1,0,0,1,0,2,2,269.8,0.5,4,4,parramatta,16.05361952,90,27,2.266666667,2.259259259
9.62E+17,9/2/18,23,32,0,41002487,147,310,en,-33.846226,151.066574,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,1,0,0,1,0,1,1,0,1,1,269.8,0.5,4,4,parramatta,16.05361952,90,27,2.266666667,2.259259259
9.62E+17,9/2/18,23,55,0,309022712,163,316,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,1,0,0,1,0,1,0,0,1,1,269.8,0.5,4,4,parramatta,16.05361952,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,0,17,0,309022712,163,316,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,1,0,0,1,0,1,0,0,1,1,269.8,0.5,5,1,parramatta,7.783485667,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,0,40,0,192766899,913,567,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,2,0,0,0,269.8,0.5,5,1,parramatta,7.783485667,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,0,56,0,23573196,73,191,en,-33.814667,151.00444,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,5,1,parramatta,7.783485667,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,1,47,0,69746857,1127,853,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,1,0,0,0,269.8,0.5,5,1,parramatta,7.783485667,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,2,18,0,1252199383,27,15,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,1,1,0,0,1,0,0,0,2,2,0,269.8,0.5,5,1,parramatta,7.783485667,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,2,22,0,17029246,437,310,en,-33.846226,151.066574,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,5,1,parramatta,7.783485667,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,3,34,0,20229531,15837,886,en,-33.846226,151.066574,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,2,0,0,2,0,1,0,0,2,0,-2,269.8,0.5,5,1,parramatta,7.783485667,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,4,55,0,30205761,1087,2109,en,-33.853226,151.069427,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,2,0,0,0,269.8,0.5,5,1,parramatta,7.783485667,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,5,12,0,27375640,256,409,en,-33.8167,151,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,5,1,parramatta,7.783485667,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,5,28,0,34095252,91,35,en,-33.853226,151.069427,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,1,0,1,1,1,1,1,1,1,3,2,269.8,0.5,5,1,parramatta,7.783485667,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,5,48,0,30205761,1086,2109,en,-33.853226,151.069427,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,1,1,0,0,1,1,1,1,1,1,0,269.8,0.5,5,1,parramatta,7.783485667,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,6,2,0,278267861,1116,163,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,2,0,0,1,0,1,2,0,1,1,269.8,0.5,5,2,parramatta,14.10766795,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,6,6,0,278267861,1116,163,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,2,0,0,1,0,1,2,0,1,1,269.8,0.5,5,2,parramatta,14.10766795,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,7,1,0,1014051493,36,99,en,-33.853226,151.069427,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,1,0,0,1,0,1,1,269.8,0.5,5,2,parramatta,14.10766795,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,7,5,0,557594001,210,959,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,1,1,1,0,1,1,1,0,269.8,0.5,5,2,parramatta,14.10766795,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,7,8,0,557594001,210,959,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,1,1,1,0,1,1,1,0,269.8,0.5,5,2,parramatta,14.10766795,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,7,12,0,407710759,17,66,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,2,0,0,1,0,0,2,0,1,1,269.8,0.5,5,2,parramatta,14.10766795,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,7,13,0,25985983,1611,400,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,5,2,parramatta,14.10766795,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,7,20,0,96162429,257,1434,en,-33.822308,151.023315,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,5,2,parramatta,14.10766795,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,7,21,0,96162429,257,1434,en,-33.822308,151.023315,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,5,2,parramatta,14.10766795,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,7,24,0,30205761,1086,2109,en,-33.853226,151.069427,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,1,0,0,0,0,269.8,0.5,5,2,parramatta,14.10766795,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,7,26,0,352555122,154,833,en,-33.817356,151.003799,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,1,0,0,1,1,1,1,0,2,2,269.8,0.5,5,2,parramatta,14.10766795,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,7,42,0,7.81E+17,203,610,en,-33.823139,151.07869,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,5,2,parramatta,14.10766795,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,8,52,0,352555122,154,833,en,-33.818001,151.004074,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,2,0,0,1,1,0,1,0,2,2,269.8,0.5,5,2,parramatta,14.10766795,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,10,35,0,26320274,29831,518,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,5,2,parramatta,14.10766795,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,10,54,0,20199566,144,144,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,3,0,0,3,0,1,3,0,4,4,269.8,0.5,5,2,parramatta,14.10766795,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,10,57,0,281495666,104,502,en,-33.8167,151,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,5,2,parramatta,14.10766795,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,12,22,0,34095252,92,35,en,-33.853226,151.069427,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,1,0,0,1,0,0,1,0,2,2,269.8,0.5,5,3,parramatta,17.99957108,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,21,4,0,34095252,92,35,en,-33.853226,151.069427,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,1,0,0,1,0,0,0,0,1,1,269.8,0.5,5,4,parramatta,17.0265953,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,21,12,0,323577304,259,450,en,-33.783298,151.082993,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,1,0,0,1,0,1,1,0,1,1,269.8,0.5,5,4,parramatta,17.0265953,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,22,21,0,2736355675,772,819,en,-33.825153,151.018051,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,4,0,0,1,0,1,1,0,2,2,269.8,0.5,5,4,parramatta,17.0265953,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,22,21,0,16950712,2390,2431,en,-33.817871,151.002747,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,1,0,0,0,0,2,2,269.8,0.5,5,4,parramatta,17.0265953,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,22,34,0,1283096648,769,2103,en,-33.821217,151.007278,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,1,0,0,1,0,0,0,0,1,1,269.8,0.5,5,4,parramatta,17.0265953,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,23,24,0,109743003,304,790,en,-33.853226,151.069427,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,1,0,1,1,0,1,0,0,1,0,-1,269.8,0.5,5,4,parramatta,17.0265953,90,27,2.266666667,2.259259259
9.62E+17,10/2/18,23,47,0,96162429,256,1433,en,-33.8139,151.011002,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,1,0,0,1,0,1,1,0,1,1,269.8,0.5,5,4,parramatta,17.0265953,90,27,2.266666667,2.259259259
9.62E+17,11/2/18,0,1,0,35624175,448,302,en,-33.814999,151.001114,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,2,2,269.8,0.5,6,1,parramatta,8.756461448,90,27,2.266666667,2.259259259
9.62E+17,11/2/18,1,28,0,35624175,448,302,en,-33.814999,151.001114,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,2,2,269.8,0.5,6,1,parramatta,8.756461448,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,2,24,0,62493066,134,354,en,-33.84547,151.068542,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,6,1,parramatta,8.756461448,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,2,31,0,16950712,2390,2431,en,-33.83548,151.047333,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,1,0,1,1,269.8,0.5,6,1,parramatta,8.756461448,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,2,45,0,255423238,2619,387,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,1,0,1,1,0,1,0,1,1,0,-1,269.8,0.5,6,1,parramatta,8.756461448,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,2,47,0,255423238,2619,387,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,1,0,0,1,0,1,2,0,1,1,269.8,0.5,6,1,parramatta,8.756461448,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,2,50,0,255423238,2619,387,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,1,0,0,1,0,0,1,0,1,1,269.8,0.5,6,1,parramatta,8.756461448,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,3,52,0,383222878,49,106,en,-33.84547,151.068542,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,6,1,parramatta,8.756461448,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,4,9,0,2890425948,1420,109,en,-33.847034,151.063354,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,6,1,parramatta,8.756461448,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,4,21,0,98107018,2479,756,en,-33.774582,151.092834,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,1,0,0,2,0,0,2,0,2,2,269.8,0.5,6,1,parramatta,8.756461448,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,5,23,0,7906952,528,729,en,-33.850208,151.079437,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,6,1,parramatta,8.756461448,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,6,17,0,61710880,341,917,en,-33.849491,151.070724,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,6,17,0,185874402,115,222,en,-33.787601,151.030197,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,2,0,0,1,0,0,1,0,1,1,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,6,31,0,73818479,298,254,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,1,1,1,1,1,1,2,2,1,1,0,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,7,10,0,168462644,189,343,en,-33.847591,151.067322,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,7,18,0,168462644,189,343,en,-33.847088,151.063446,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,1,1,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,7,39,0,131514593,1046,2011,en,-33.847034,151.063354,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,2,2,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,7,45,0,34095252,92,35,en,-33.853226,151.069427,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,1,0,0,0,0,1,1,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,8,24,0,32363875,66,334,en,-33.847073,151.063675,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,8,48,0,1289006492,827,178,en,-33.847034,151.063354,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,1,0,0,0,0,1,0,0,1,0,-1,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,9,11,0,255423238,2619,387,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,1,0,0,1,0,1,1,0,-1,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,9,17,0,255423238,2619,387,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,1,0,0,1,0,0,1,0,1,1,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,9,22,0,637129862,523,373,en,-33.831409,151.050446,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,2,0,1,2,0,1,1,0,2,2,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,9,34,0,244014018,4909,595,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,1,0,1,1,0,-1,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,9,55,0,305736594,954,1079,en,-33.855,151.072006,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,1,0,1,0,1,0,1,1,0,-1,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,10,11,0,181861796,157,184,en,-33.846226,151.066574,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,10,16,0,181861796,157,184,en,-33.853226,151.069427,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,10,30,0,30205761,1085,2110,en,-33.853226,151.069427,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,1,1,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,11,6,0,22114902,424,2376,en,-33.819595,151.030823,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,11,25,0,197332232,1268,995,en,-33.81308,151.008316,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,1,0,0,0,0,1,1,269.8,0.5,6,2,parramatta,11.18874061,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,12,3,0,3067527098,139,362,en,-33.811359,151.0047,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,2,2,269.8,0.5,6,3,parramatta,13.62134036,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,15,11,0,140991120,55613,9274,en,-33.813938,150.99791,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,1,0,0,0,269.8,0.5,6,3,parramatta,13.62134036,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,15,40,0,140991120,55563,9274,en,-33.813938,150.99791,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,2,0,0,0,0,0,0,1,0,-1,269.8,0.5,6,3,parramatta,13.62134036,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,15,40,0,140991120,55614,9274,en,-33.815487,151.003143,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,0,0,269.8,0.5,6,3,parramatta,13.62134036,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,20,34,0,19472373,795,1060,en,-33.844398,151.06218,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,1,0,0,0,269.8,0.5,6,4,parramatta,28.21533591,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,20,35,0,30205761,1085,2110,en,-33.853226,151.069427,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,0,0,0,0,0,0,0,0,0,2,2,269.8,0.5,6,4,parramatta,28.21533591,90,27,2.266666667,2.259259259
9.63E+17,11/2/18,21,38,0,255853240,170,307,en,-33.805309,151.006317,16260,34,2167,722,440,1933,1,1759,2.8,0.972646353,0.417123224,0.703231056,0.403537181,1,0,1,1,1,1,0,0,1,1,0,269.8,0.5,6,4,parramatta,28.21533591,90,27,2.266666667,2.259259259
